restaurant_review,restaurant_name,review_source
"salah satu opsi kafe ok utk lunch di area blok M, sayangnya cabang ini tutup lebih awal ngikutin crowd perkantoran sekitar.suasananya sih ok, cuma entah kenapa banyak meja yg reserved jadi tidak bisa bebas pilih sekalipun kondisi minim pengunjung. utk menu lunch yg kupilih, aku akhirnya cobain Chicken Steak gitu dgn saus mushroom & french fries. harganya standar kafe Jakarta sih, tp oke lah rasanya pun memuaskan. ayamnya cukup besar dan crunchy, french friesnya juga tebal tp ga mleyot dalemnya, gurih sausnya pun pas.minumnya aku cobain Thai Tea dan req less ice, not bad lah sebetulnya sama dgn makanannya, menu serupa dgn kualitas setara & harga lbh murah tuh ada, sayang aja yg tersedia di pasaraya ya cuma TPC ini.",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-blok-m
"Salah satu tempat favorit kalo mau pilihan aman comfort food gitu. Disini juga menunua peranakan dan banyak pilihan, dan aku lagi mau makan mie, di rekomendasi buat cobain yg satu ini ada MIE GORENG SAMBAL MATAH. Untuk rasanya unik, aku suka, gurih ga terlalu asin. Untuk porsinya sudah pas bikin kenyang, sambal matahnya ok cuma pedasnya tuh aftertaste",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-blok-m
"Salah satu tempat favorit buat makan sambil nge-laptop. Kesini karena belum sarapan dan nanggung jam makan siang, pesan brunch roti bakar telur kornet dan minumannya ice lemon tea. Paling suka sama rotbak TPC yg porsinya ngenyangin dan isian kornet dan telurnya juga lumayan tebal.",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-blok-m
"Biteorbye? Bye.Why you will love it 1. Price is quite affordable for eating out, though portion is quite small.2. Lots of branches everywhere.3. I like the protein to rice ratio, its not too much rice vs a little chicken.What could be improved 1. Overall taste, I think the salted egg chicken was just okay. I have tried places with better salted egg. It lacked a strong salted egg flavour and overall just lacks seasoning, but I think this dish has potential to be improved.2. Service could be more attentive, especially for tables seating outside (hence, the pink picture because we were sitting outside).Place: The Peoples Cafe, MelawaiMenu: Salted Egg Chicken 6.5/10",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-blok-m
"Favorite cafe for a quick lunch/dinnerWhat I ordered this time:Nasi Goreng Sambal Matah- Gurih banget nasgornya, sambal matahnya cukup pedes and wangi banget. Love it!Salted Egg Chicken Bowl- Generous crispy chicken with generous salted egg sauce. Ngenyangin deh Shanghai Red Ruby- Kombinasi es parut, kolang kaling, lychee, shaved coconut dan alpukat menyegarkan banget. Ga terlalu manis juga!",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-blok-m
"Kalau kalian lagi jalan2 ke BLOK M plaza, pasti ngeliat cafe yg satu ini. Menurutku disini, hanya cafe inilah yang paling meyakinkan secara uda gak asing lagi dgn brand ini.Pas aku masuk, aku uda nyoba beberapa menu2 yg best seller disini, TAPIIII seperti biasa........ (CATET NIHH !! menu yg paling DABESSS, biar ga salah pilih)1. Dori salted EGG : jadi Dori ini selain dibumbui telur asin, dpt juga telur yg bs di request setengah matang, (dorinya enggak lembek, jd terasa bukan ikan dori, INI YG AKU SUKA)2. Mie ireng itam : jadi mie ini aku ngerasa kayak makan mie instant tapi warna noodlenya hitam (JUJUR untuk MENU INI ""back to"" SELERA masing2) rasanya kalau di aku terlalu GURIH, tapi temen2 yg lain suka semua, ada pedas2nya ada ikan dorinya juga.::::::::::: Nah, kalau kalian kesini aku saranin pesen Dori salted Egg nya mereka. Kalau kalian masih penasaran menu lain, aku bs kasih 2nd option buat icip mie ireng hitam :::::::::::::Selamat Mencobaa !!!",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-blok-m
"Was trying ayam geprek jumbo with sambal merah.. sambal was okay just a medium level for me. But Id separated for in case too spicy after all.First get the tamarindo cooler drink a little sour, but after Id ate the food.. the taste was changed better..The dessert roti bakar Srikaya quite good actually, Id just kinda full so cant finished it.And the choco banana should give it a try. Taste crunchy, sweet and filled with chocolate.Also the fried enoki was delicious, martabak tofu not so recomend for me, salted egg dori not so recomended bcs id prefer salted egg chicken.One more Id liked the mie Ireng dori / black noodle, A bit salty but taste good.",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-blok-m
"Foalla, pulang kerja langsung dinner dong yah, biar semangatnya balik lagi.Kemarin aku berkesempatan buat nyobain berbagai menu di sini. Konsep makanan di sini tuh street food gitu, jadi mereka punya berbagai varian menu dari Indonesia, Thailand, Singapore, etc.Untuk tempatnya sendiri cukup cozy yah menurutku, cukup luas, terdapat bagian indoor dan outdoor. Dekorasinya sendiri simple dengan lampu remang2. The people's cafe ini combined sama Djournal Coffee. Cucok deh tempatnya.Untuk makanannya sendiri, yuk scroll ke bawah :Ayam Geprek Jumbo Sambal LimoThis one is rock! Porsinya gede banget guys, bener2 super mengenyangkan. Ayamnya digoreng crispy, terus sambal merahnya juga banyak. Buat yang gak begitu doyan pedes, sambalnya bisa direquest terpisah kok. Rasanya sendiri cukup nyammy, karna disambalnya ada rasa seger dari jeruk limo gitu. Nyamnyam.Salted Egg Chicken/DoryNah, untuk yang satu ini, penyajiannya menggunakan telur ( bisa order matang atau setengah matang ), chicken salted egg dan nasi. Untuk telur setengah matangnya nyammy banget, sedangkan untuk saus salted eggnya sendiri harum tapi kurang creammy kalau menurutku. Kurang legit nih, tapi untuk ayamnya enak kok.Nasi Goreng GilaPorsi puas, level pedesnya sendiri terdiri dari 3 level, gak pedas, local dan crazy. Nah, kebetulan kemarin pesen yang local dan crazy. Aku sendiri lebih doyan yang crazy, soalnya yang local kurang berasa pedesnya. Nasgornya enak, asin gurih gitu. Super nyammy deh.Roti Bakar Srikaya KejuKu suka dengan roti bakarnya, rasanya nyammy banget, kombinasi antara selai srikaya, keju dan rotinya pas banget. Enak, manisnya juga pas.Enoki Tofu Fried BasketIni enak loh btw, asin2 gitu rasanya, tofu gorengnya enak, lembut. Untuk tekstur luarnya sendiri crispy gitu. Crunchy.Shanghai Red RubyEs campur satu ini isiannya ada macam2, mulai dari alpukat, coconut milk, kolang kaling, coconut, lychee and of course shaved icenya. Rasanya manis2 seger gitu. Brrrrrr.Mie Ireng DoryNahh, kalau yang ini super nyammy nih. Asinn, enakk. Tekstur mienya sendiri chewy gitu. Kenyal2 nagih deh, dorynya juga enak. Kombinasi yang pas.Banana Choco FritterThis one is really nyummm. Ini enak banget, crunhy2 gitu tekstur di luarnya, sementara bagian dalamnya lembut. Rasa pisangnya masih berasa, selai chocolate didalamnya juga enak. Di bagian luarnya ada taburan icing sugar gitu. Dessert yang cocok buat menutup malam.Martabak TofuKalau makanan satu ini cocok nih buat temen ngopi ataupun ngeteh kalian, tekstur crunchy diluar dan lembut di dalam karena tofunya memang kombinasi yang pas. Makin enak lagi kalau dicocol sambal gitu, sambalnya asam manis.Untuk minumannya sendiri, kami pesen ice latte dan tamarind cooler. Tapi tenang, mereka masih punya berbagai macam menu minuman yang enak-enak.So, buat kalian semua jangan ragu untuk datang ke sini yah. Nikmati menu street food dari berbagai negara di Asia. Itadakimasu!IG : thehandsofcuisine",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-blok-m
"Woohoo! Mampir deh ke outlet yang di Blok M, asik lumayan deket deh dari tempat kerja. Makanan disini sih comfort food ya, dan mayan terjangkaulah kalo di porsi sm harganya. Nah gue disini cobain:- Martabak tofu: yak ini martabak tahu versi kekinian, isinya ada 6 dan enaaak woy mesti msh anget dimakannya. Yaa walaupun agak cilik.- fried enoki&tofu: kalo menurut gue sih tepungnya dominan hambar, asinnya juga dr bumbu yg diatasnya gitu doang sih, tahunya terpencil lol. Enak sih kl bumbunya lebih rata- Mie nyonya bun: nah ini! Katanya best sellet people's, dan iya dong, suka deh mie yamin gitu dan minyak ayamnya endesss wey- Ayam geprek: ini mantul juga, sambelnya juara. Ga kalah enak sm yg lain- Nasgor gila: gue order yang pedesnya crazy, wagelaseh ini mantep!! Porsinya juga juara- Dory & chicken salted egg: kurang suka ya sama salted eggnya yg dominan agak manis, untung kebantu nasi jd lumayan lah, jd ga seburuk itu- Rotbak Srikaya keju: yaa okelah buat cemilan sore/temen ngopi disini- choco banana fritter: ini cocok bgt buat kalian yg sharing, isi 3pcs tp gede beneeer- Es red ruby: sirupnya kurang terasa jd manis dominan susu. Isinya juga banyak ga pelit, jd bs sharing deh. Yumm!- es sirsak: NAH INI SEGER BENERAN. Ter-fav, manisnya pas, sirsaknya juga ga pelit. Enaaak ini kudu coba ya gaes!!!Minum:- nutella blast: seger sih kalo siang2, manisnya ok lah. Nutellanya berasa bgt- lychee refreshner: ini jugaaa jd minuman ter-endul buat temen makan disini, awalnya gue kira gaenak karna dicampur rasa2 sereh. Eh ternyata nagih....",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-blok-m
"The people's cafe adalah salah satu cafe terfavorit gua untuk tempat nongkrong atau hang out. Dari semua restoran Ismaya group, kayaknya people's cafe yang paling populer dan terfavorit. Kemaren gua Dateng ke outlet people Cafe yang ada di Pasaraya Grande. Gua Dateng ke sini hanya untuk mengisi luang sekaligus wifian dan makan.Outlet people Cafe di Pasaraya Grande letaknya ada di ujung dekat pintu keluar dekat drop off. Tapi dari segi gaya interior sama dengan outlet di tempat lain. Dari segi kapasitas, outlet di sini bisa menampung sekitar 200 customer. Yang gua suka dari people's cafe adalah tempatnya yang cozy, WiFi kenceng dan banyak stop kontak.Bicara soal menu, tentunya para foodies sudah pada tahu menu apa yang mereka sediakan. Yap! Restoran terkenal dengan menu street food khas indonesia dan beberapa negara lain. Menu makanan - makanan di sini sangat beragam dan tampilannya eye catching kalau dilihat di buku menu. Di sini menjual aneka apetizer, salad, soup, nack, main course, hingga dessert. Menunya memang sering kita jumpai di pinggiran. Tapi mereka membuatnya menjadi lebih fancy.Di sinilah gua hanya memesan popcorn chicken & mushroom dan salted egg chicken.Popcorn chicken & mushroom (IDR 35k)Karena pengen nongkrong yang agak lama, maka gua pesen cemilan juga di sini yaitu popcorn chicken mushroom. Menu ini terdiri dari ayam goreng tepung dan jamur Shitake goreng tepung dengan saus Chili. Dari segi rasa menurut gua cukup enak. Ayamnya empung, lembut dan rasanya super gurih. Jamurnya juga lumayan lembut dan gurih. Jika keduanya dioleskan ke saus Chilli yang manis, rasanya jadi tambah mantap. Overall untuk menu ini, LIKE IT!Salted Egg Chicken (IFR 48k) Lagi2 makan Salted Egg chicken, hahahahaha. Tapi yasudah lah, karena buat gua salted egg chicken di sini salah satu yang terbaik. Menu ini terdiri dari semangkuk nasi putih pulen, ayam goreng yang dilumuri saus telor asin, sunny side egg, dan daun salam koja yang gurih. Dari segi penampilan menurut gua cukup bagus, dengan sunny side egg yang cerah serta ayam telur asinnya yang kelihatan pekat. Dari segi rasa menurut gua enak banget. Saus telur asinnya bener2 tasty, nasinya bener2 pulen, daun salamnya lumayan memberi textur, dan ayamnya super duperrr gurih. Tapi kekurangannya ada pada sunny side eggnya, walaupun tingkat kematangannya perfect, tapi rasanya kurang seasoning. Overall untuk menu ini, LIKE ITOverall gua cukup puas dengan people's cafe. Makanan di sini cukup terjangkau dan rasanya enak. Dari segi pelayanan sudah pasti sangat memuaskan . Next time gua akan ke sini lagi untuk nongkrong dan makan Salted Egg chickennya.",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-blok-m
"Lagi di gancit, nemenin suamik maksi disini, dese pesen soto mie bogor. Gw cuma minum aja pesen mojito. Soto mienya sih dia bilang enaak, yaah untuk seporsi harga hampir 50k, itung2 bisa duduk nyante di cafe-lah yaa.. mojitonya mayan niih, segeer.. harga gak klo gasalah gasampe 40k, ok-lah masih gak semahal harga mojito dicafe2 lain",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-gandaria
"Tempatnya dekat eskalator masuk di atas, ada ruang makan outdoornya juga untuk smokers. Gw nyoba chicken katsu mozzarella dan minumannya tamarind cooler. Chicken katsunya lumayan ok porsinya dan mozzanya juga melted isiannya ga pelit. Tamarind coolernya juga seger, ga terlalu asam banget.",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-gandaria
"Breakfast @thepeoplescafe menu ayam geprek cabe ijo, waw bener2 diluar expectasi menu indonesia rasa indonesia, tongsengnya kental n kerasa banget mantap, ini cafe gak maen2 bukan cuma jual nama masakan indo tp citarasa indo banget.",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-gandaria
"Yasss balik lagi deh ke people's cafe. Gue ke sini karena udah kangen banget sama salted eggnya yang endess. Nahh people's cafe yang saya kunjungi ada di Gandaria city. Lokasi persisnya ada di lantai upper ground. Di sini tempatnya lumayan nyaman, tempatnya juga cukup terang dengan pencahayaan yang pas buat foto makanan. Bicara soal menu, gue rasa gak perlu di ceritain secara detail kan yaaa. Karena people's cafe ini udah popular banget. Secara cabangnya aja udah ada belasan. Dan kalian pasti udah pada denger kan soal people's cafe. So, kali ini gue hanya membahas makanan yang gue pesen aja. Salted Egg Dori (IDR 55k) Menu ini favorit banget di sini. Menu ini terdiri dari seporsi nasi putih yang disajikan dengan telur mata sapi, dori goreng tepung dan saus telur asin. Dari segi rasa menu ini enak banget. Dori goreng tepungnya sangat gurih, tepungnya sangat gurih, crunchy dan dagingnya sangat lembut. Saus telur asinnya sangat tasty, dengan konsistensi yang melted dan pekat. Untuk telur mata sapinya dari segi kematangan sangat pas, dan seasoningnya juga pas. Overall untuk menu ini, LOVE IT! Overall gue sangat puas dengan menu makanan di sini. Makanan di sini enak2, walaupun gue pesennya itu2 aja. Dari segi pelayanan juga bagus, secara ismaya selalu mengedepankan pelayanan. Next time gue pasti akan ke sini lagi.",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-gandaria
"Dinner disini, ternyata rame juga yaah hampir semua meja smoking dan smoking full, untung saya masih dapet satu meja terakhir yang kosong dibagian dalam pojokan. Mgkn karena disini menunya variatif kali yah, mau yg lokal atau international juga ada dan harganya juga relatif terjangkau. Pesanan saya: Salted egg chicken (50k)Nasi dengan topping ayam goreng tepung yang dicampur salted egg sauce dan telur mata sapi, disajikan dengan kecap asin n rawit terpisah, ini enaak rasanya pas sih sama lidah saya. Cheese lover pizza (55k)Thin crust pizza with mozarella, parmesan and cheddar cheese. Mmhh, rasanya sih so so yaah. Mgkn karena emang gak specialitynya di pizza.",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-gandaria
"Lg pengen ngemil dan makan es disini, ya ampun emang es shanghai disini recomended banget.Untuk menu makanan standar lah. Cirengnya jg enak. Mayan memuaskan kok",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-gandaria
"Awalnya ketagihan rasanya si lychee refresher. Eh pas dtg agak zonk ya, dikira gatau rasanya kali yaaa. Yg seharusnya ada rasa serehnya, ini ga ada. Dan ga ada garnishnya juga sih. Cuma biasa bgt deh lychee crush aja gitu. Nyesel ordernya...",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-gandaria
"Ga tau kenapa suka banget sama makanan dan suasana disini. Berbagai macam makanan streetfood dikemas menjadi makanan level resto yang enak. Ga lupa kalo makan disini pasti selalu pesan cireng crispy. Cirengnya enak, kenyalnya pas ga alot sama sekali. Bumbu cirengnya beda dari yang lain karena ada rasa gurih, asin, manis & sedikit pedas.Kali ini menu utamanya pesan mie nyonya bun. Porsi bakminya banyak, tapi bukan fav saya. Tekstur bakminya kelembekan & rasanya cuma asin aja.Sebagai dessert pesan banana choco fritters. 1 porsi ada 3 pcs pisan goreng yang besar dengan sirup gula merah. Pisamgnya sendiri ga mania tapi kalo dimakan dengan sirupnya maka rasanya menjadi pas & enak.",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-gandaria
"Sudah lama banget nga makan di the People's Caf, kali ini mampir lunch di outletnya yang di Gancit. Kalau lihat menunya rasanya kepingin cobain semuanya deh, karena benar2 bervariasi, sekarang malah sudah ada salted egg dan ayam geprek juga. Saya pesan : *Salted Egg Chicken (50k++)  Bowl kecil dengan nasi putih dengan Salted Egg Chicken dan telur ceplok. Enak deh nga terlalu asin, ada sedikit sensasi pedes dari cabe rawitnya. Meskipun bowlnya terlihat kecil, tapi porsinya pas untuk makan siang. Recommended. * Twisted Nachos (45k++)  nachosnya ini sebenarnya pangsit goreng, nah toppingnya ada chilli, jalapeno + cheese + tomato salsa yang lumayan ada taste Mexiconya. Enak juga, pangsit gorengnya crunchy banget. *Hot Thai Tea (29k++)  Thai Teanya terasa autentik dan enak, tapi terasa agak kemanisan untuk saya. *Frozen Tamarillo (35k++)  blended terong belanda, rasanya agak asem2 enak dan seger banget. Next time pasti akan pesan noodlesnya kelihatannya enak2 banget apalagi ada mie ireng dory saya suka banget dengan mie yang berwarna hitam2 begini baik dari tinta cumi ataupun charcoal, pasti akan saya coba.  ",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-gandaria
"Keberadaan Peoples Caf semakin harus diperhitungkan manakala restoran ini sangat mudah ditemui di pusat perbelanjaan. Selain itu, Peoples Caf juga menawarkan dekorasi yang apik, sehingga pas dijadikan destinasi untuk hang out bersama teman. Datang di jam makan malam, di sana saya memesan Nasi Goreng. Menurut saya, Nasi Goreng tersebut punya karakter yang pas di lidah. Rasa gurihnya terutama yang membuat saya tak henti untuk menyantap Nasi Goreng ini.",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-gandaria
Tempat asik buat nongkrong makan siang dan juga kumpul bersama keluarga,The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-kuningan
"Lagi pengen nyemil dan nongkrong disini, aku pesan:1. Sandwich Kaya ToastDapat 2 potong sandwich, ukurannya lumayan besar. Isinya ada selai srikaya, dan butter yang besar di tengah sandwich, dan sedikit di toast. Rasanya enak banget, manis, tingkat toastnya oke dan bener2 perpaduan yang pas dan enak!2. Chicken YakitoriDapat 5 potong chicken yakitori, jujur asin bangett. Entah kecap atau sausnya beneran asin banget deh. ",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-kuningan
"Kesini udah 2x buat kerja. Datang sekitar jam 1.30pm dan masih ramai sama yang makan siang, jadi agak berisik. Tapi setelah lewat jam makan siang, kembali sepi (yha ga sepi sepi banget sih). Tempatnya enak, paling suka duduk indoor di sofa. Cuman musik yang dimainkan terlalu keras, saya jadi agak susah ngbrol sama teman saya.Menunya disini scanQR dan auto sesuai nomor meja, jadi bisa langsung pesan dan diantar ke meja. Ga perlu bolak balik manggil pelayan. Yang mau work from anywhere juga bisa banget karena ada colokan. Disini saya pesan Kopi Susu Batavia dan Korean Fried Chicken. Kopi Susu nya kebetulan pas kesini di gelas, tapi kadang di gelas plastik, mungkin tergantung persediaan. Sebenarnya mau pesan pisang goreng tapi ternyata habis. Untuk rasa Korean Fried Chicken nya, itu dapat 4 potong, rasanya manis gurih, dan disajikan masih panas, jadi pas banget buat dicemilin. Pelayanannya pun sigap, cepat dan ramah. Disini jadi tempat favorit saya untuk kerja sambil ngopi!!",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-kuningan
"bingung mau makan siang dimana, jadilah gue makan siang kesini bareng temen kantor gue karena kebetulan ada meeting di gedung ini. Kita mesen nasi untuk makan siang, dengan lauk Black Pepper Beef, Dori Sambal Matah, dan Chicken Salted Egg. Untuk makanannya cukup enak sih dan cukup mengenyangkan. Tempatnya pun cozy jadi betah kalo lama2 disini and not to mention their service, they're really good.",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-kuningan
"Puas banget makan disini!!!Aku pesen :1. Salted Egg ChickenEnak banget! daging ayamnya lembut banget. Sauce salted egg nya tasty dan creamy. Oiya telur nya wajib pesen yang setengah matang ya guys!! 2. Grilled Cheese SandwichIni enakkkk jugaaaa! Roti bakar dengan isi keju cheddar dan mozzarela wowww bisa bayangin kan gimana pas lumer dimuluttt3. Thai TeaSegeeeeeer! Manisnya pas n ga bikin enek. EndullllPelayanan ok banget, harganya juga masih terjangkau. Dan cozy banget tempatnya. Cucok banget buat nongki2 bareng temen-temen.Recommended!",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-kuningan
"After meeting, gue langsung melipir kesini karena masih macet dan emang gatel banget mesti ngelarin kerjaan yg belum selesai (a bit of workaholic, maybe?)Well, karena gue anaknya suka banget ngopi dan ngemil gue akhirnya mesen Hot Cappuccino dan Roti Bakar Telur Kornet. Here's what i like about being here. Satu, kopinya. Serius gue sesuka itu sama kopinya. Since si suami menyarankan untuk ngurangin americano/brewed coffee pokoknya kopi hitam jadilah gue mencari alternatif yg sering kali akan jatuh sama cappuccino dan gue tetep suka banget sama rasa cappuccino nya. Ga terlalu creamy dan masih ada rasa pahitnya. Kedua, makanannya. Se simple roti bakar tapi enak banget, cheese nya lumer di mulut, rasa buttrer nya berasa, duh enak banget. Ketiga, maybe this is sounds unimportant, tapi buat gue, pemilihan musik itu really matter sama tempat. Akan ada nilai plus, seenggaknya buat gue, ketika ngunjungin cafe. Dan gausah ditanya lagi, pemilihan musik di setiap branch selalu oke di tiap branch nya, sesuka ituuuuu  dan yg ke empat, last but not least, pelayanan pastinya. Pelayanan disini gercep banget, ramah pula. Loooove it!",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-kuningan
"Ayam Geprek Cabe Ijonya mantep bgt Ayamnya gede, gurih & garing, terus cabenya super pedes. Perfect diatas nasi yg hangat.Love it with my Iced Latte / Es Kopi Susu Batavia biar ada manisnya ",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-kuningan
Ayam geprek d sini lumayan enak. Porsinya pas. Sayang masih ad kyk kulit yang lembek gt,The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-kuningan
"The people cafe ini lokasinya di menara rajawali, sebelahan dengan arrack and spice. Tempatnya nyaman banget menurutku, interiornya simple minimalis, spacious juga, ada smoking areanya juga. Menunya disini cukup bervariasi aku beli untuk take away diantaranya gsrlic fries, ayam geprek keju, mie bakso special, dan minumnya dari djournal karena masih 1 group, aku pesen yang frozen hot chocolate, enak ni chocolate blended gitu. So good! Makanannya enak juga tapi tidak terlalu special banget ya.Well, kalau mau duduk-duduk santai disini ok banget tempatnya. Next time pasti balik lagi.",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-kuningan
"Looking for something sweet after office hour ? This place could be the one of your choice. I just had my Es Sirsak and Martabak Tofu to accompany my day. Their es sirsak tastes so fresh, it contains young coconut, nata de coco, atap seed, sour soup and shaved ice. Really such a refreshing drink. And, for the light bites, i choose Martabak Tofu to accompanied me, it tastes crunchy on the outside and soft on the inside. Good combination between martabak tofu and es sirsak.The place also quite comfortable.",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-kuningan
"Lokasinya dekat lobby dan tempatnya lumayan luas dan oke buat maksi. Saya pesan nasi goreng gila dan minuman salted caramel latte. Porsi nasi gorengnya oke, isiannya juga rame dan enak. Pelayanan juga oke sebenernya, tapi pas saya dateng crew didepan lagi ngga ada jadi masuk kedalem aja langsung trus baru dah ketemu.",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-kuningan-2
Semua makanan dan minumannya enak-enak tempatnya juga cocok banget nih buat kumpul bersama kerabat. Pelayanan juga ramah,The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-kuningan-2
"The People's Cafe bisa jadi pilihan buat kamu kalau lagi di Kuningan City. Lokasinya persis di depan lobby utama, ada indoor dan outdoor area untuk smoking. Di sini bisa sambil ngopi nyantai atau lagi kerjain tugas, terus ngemil yang asik-asik. Nih saya rekomen beberapa menu appetizer , beverage, dan dessert ala TPC- Roti Bakar Srikaya Keju: cemilan yg ga ada bosennya buat saya, karena saya suka banget sama roti. 2 tumpuk roti tawar yang dipanggang berisi selai srikaya dengan taburan keju cheddar parut dan susu kental. Mantep banget jadi teman ngopi kamu!- Lychee Refresher: haus dan butuh minuman yg seger, ini bisa jadi solusinya. Air soda dengan sirup leci, buah leci yg dihancurkan, dan lemongrass, terasa nyegerin banget.- Sunny Orange: kalau lagi butuh asupan vitamin c, jus jeruk asli yang fresh dan enak ini bisa jadi opsi kamu.- Crispy Cireng: siapa yg ga suka sama cireng sih... Gorengan kesukaan setiap orang juga ada di sini. Rasa dan teksturnya sama enaknya, tapi yg ini kan lebih higienis, lalu ditambah saus sambal homemade biar lebih asik makannya.- Popcorn and Chicken Mushroom: daging ayam dan jamur yang digoreng tepung dan disajikan dengan saus thailand asam manis, cocok banget buat jadi cemilan dan temen ngobrol.- Es Sirsak: senengnya bisa makan daging sirsak disini. Es serut bercampur nata de coco, daging kelapa muda, buah atap, daging sirsak, dan gula cair. Ini sih enak bangettt.",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-kuningan-2
"Terniat jam 11.30 udah di kuncit, niat makan siang di hari minggu. Tdnya mau ke tempat lain ternyata sdh tutup, eh pas liat ada outlet ini jd ga berpikir lama langsung kesini. Masih agak sepi jd bisa pilih duduk di sofa, kesini order AMERICANO, ICED TEA & NASI GORENG GILA CRAZY.Untuk rasa nasi gorengnya, agak basah dan porsinya agak sedikit drpd outlet lain. Sy biasa makan porsinya bisa full 1 wok jadi acar, timun, tomat & selada ada diatas nasi. Pelayanan disini juga ramah & gesit. Yg di kuningan city ini 3 outletnya ismaya terhubung.",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-kuningan-2
"Always come back here for comforting Indonesian food! Harus Coba Banget!!! Ayam Geprek Limo- Ayam geprek versi mereka tuh gede banget, super crispy, served on nasi anget dan cabenya mantaaaap pedesnya!  bisa dipinggirin sih kalo gamau pake semua cabenya.Nasi Goreng Gila- Yumyum. The famous nasgor gila ala abang abang disajilan disini dengan berbagai level pedas yg bisa dipilih, gurih banget.. penasaran kan? ;)Salted Egg Chicken- Delicious bites of crispy chicken with creamy and yum salted egg sauce. Ada tambahan kecap asin pedas gitu biar lebih enak Cireng- Buat appetizer, ini enak banget! Dan ga terlalu oily. Size wise just nice buat ngeganjel.Crispy Mushroom & Chicken- Best of both worlds are served in 1 dish. Buat yg suka ngemil, isinya lumayan banyak juga. Enak juga sambil minum kopi Es Ruby Shanghai- Perfect dessert to end your meal! Kolang kaling, jelly, avocado, lychee on top of the shaved ice - superb Quick and fast service, also attentive to your needs! :D",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-kuningan-2
"Yaa namanya juga restoran Ismaya Group yaa, gue seneng banget bisa balik lagi buat menikmati segala makanan-minuman yang enak-enak disini.Seperti kaya menu pembuka gue nih, ada cireng goreng yang kenyal-kenyal gurih. Dan ini bukan pertama kalinya gue makan cireng di TPC. Dan makannya jangan lupa pake sambelnya.Nasi Goreng Gila, menu utama yang gue pesen ini, masakannya emang ga ada duanya banget. masakan indonesia banget yang ada di TPC itu rasanya enak banget, gurih dan bumbunya terasa. Udah gitu isiannya banyak, ada telur ceplok setengah mateng, bakso, sayur-sayuran, kerupuk, dan masih banyak lainnya.Salted Egg Chicken, kalo ini menu yang bisa dibilang kekinian. Nasi putih hangat pake potongan daging ayam yang udah diolah dengan saus telur asin yang pastinya banyak digemari. Karena rasanya yang unik, asinnya saus ini ga bikin hidup jadi gelisah. Pokoknya ini harus dicobain.prido",The People's Cafe,https://pergikuliner.com/restaurants/jakarta/the-people-s-cafe-kuningan-2
